Recurring Revenue by Client,,,,,
,,,,,
Customer ID,Industry,2017,2018,2019,2020
205042,Manufacturing, –  ," $1,950.699335  "," $17,095.589498  "," $32,560.724889  "
133798,Computers," $32,421.236185  "," $32,421.236185  "," $32,421.236185  "," $32,421.236185  "
210183,Telecom, –  , –  , –  ," $32,343.360139  "
114320,Manufacturing," $185,854.872148  "," $112,676.118437  "," $35,331.652074  "," $32,290.681838  "
192421,Engineering," $16,867.883293  "," $38,324.653497  "," $36,656.135071  "," $32,214.844506  "
208784,Engineering, –  , –  , –  ," $32,194.934464  "
7985,Computers," $32,310.976336  "," $32,043.943474  "," $32,043.943474  "," $32,043.943474  "
162058,Telecom," $63,976.259936  "," $95,964.389904  "," $31,988.129968  "," $31,988.129968  "
199250,Computers, –  , –  , –  ," $31,801.186326  "
153859,Computers," $12,715.036770  "," $47,128.095798  "," $24,167.542168  "," $31,736.321616  "
209545,Computers, –  , –  , –  ," $31,730.085801  "
209305,Telecom, –  , –  , –  ," $31,534.677161  "
163222,Computers," $20,685.879659  "," $32,747.961821  "," $27,672.907385  "," $31,525.819447  "
10814,Engineering," $42,694.518528  "," $45,762.295812  "," $35,711.085817  "," $31,479.403082  "
101102,Engineering," $25,718.469032  "," $24,109.863070  "," $33,338.518790  "," $31,454.334914  "
107337,Computers," $110,722.506016  "," $151,095.738530  "," $146,004.344324  "," $31,401.268201  "
170337,Telecom," $33,579.038742  "," $35,373.956288  "," $35,729.647409  "," $31,381.683176  "
101019,Manufacturing," $42,157.012034  "," $35,632.865143  "," $33,434.650620  "," $31,338.976717  "
195389,Engineering," $32,310.976336  ", –  ," $31,242.844887  "," $31,242.844887  "
209365,Engineering, –  , –  , –  ," $31,219.330390  "
176003,Telecom," $31,408.405261  "," $35,053.403832  "," $34,773.019326  "," $30,997.174654  "
104427,Computers," $27,436.121505  "," $28,210.176946  "," $30,022.359052  "," $30,994.310119  "
205599,Engineering, –  , –  ," $19,861.904296  "," $30,529.867145  "
5384,Manufacturing," $38,245.827051  "," $37,593.519408  "," $37,207.284619  "," $30,392.386352  "
191084,Telecom," $8,566.122913  "," $29,277.483020  "," $28,276.498198  "," $30,207.971167  "
165946,Telecom," $10,053.096491  "," $20,106.192983  "," $10,053.096491  "," $30,159.289474  "
206727,Telecom, –  , –  ," $14,591.504071  "," $30,159.289474  "
69562,Telecom," $16,617.989085  "," $25,224.992303  "," $31,504.537092  "," $30,014.493720  "
191762,Telecom," $11,408.129391  "," $23,087.904030  "," $32,055.061751  "," $29,874.422846  "
145078,Manufacturing," $14,259.554846  "," $19,012.739794  "," $21,848.920100  "," $29,829.318568  "
210102,Telecom, –  , –  , –  ," $29,760.851571  "
4293,Telecom," $40,471.500607  "," $32,127.257727  "," $8,459.601077  "," $29,735.711412  "
2900,Engineering," $50,232.085789  "," $37,690.086314  "," $38,760.354026  "," $29,647.056502  "
102244,Telecom," $25,258.404935  "," $28,274.333882  "," $28,274.333882  "," $29,593.802797  "
176742,Telecom," $22,040.031757  "," $27,027.372926  "," $25,868.502228  "," $29,408.385998  "
74556,Telecom," $118,954.520873  "," $116,654.246732  "," $93,510.761971  "," $29,402.165645  "
206489,Engineering, –  , –  ," $14,656.723534  "," $29,182.254159  "
130379,Computers," $42,778.664537  "," $42,778.664537  "," $47,847.385226  "," $29,139.208549  "
16097,Telecom," $17,478.514622  "," $23,304.686163  "," $29,130.857703  "," $29,130.857703  "
206457,Manufacturing, –  , –  ," $13,298.236542  "," $28,945.051383  "
205864,Manufacturing, –  , –  ," $20,855.266544  "," $28,884.944713  "
193265,Telecom," $9,990.264638  "," $18,095.573685  "," $18,108.894038  "," $28,868.409053  "
8703,Engineering," $30,761.455150  "," $29,937.487602  "," $28,916.111161  "," $28,856.030194  "
7713,Manufacturing," $42,906.840311  "," $39,984.432667  "," $41,605.856206  "," $28,839.549126  "
141123,Engineering," $69,882.529464  "," $68,806.533980  "," $67,858.401318  "," $28,588.493148  "
197662,Manufacturing, –  ," $24,307.613042  "," $33,204.274087  "," $28,511.147257  "
208611,Computers, –  , –  , –  ," $28,274.333882  "
7517,Manufacturing," $37,779.809356  "," $37,779.809356  "," $37,602.499535  "," $28,198.670257  "
129890,Engineering," $12,063.715790  "," $17,050.051650  "," $40,041.483326  "," $28,073.271952  "
208714,Telecom, –  , –  , –  ," $27,878.230822  "
209132,Computers, –  , –  , –  ," $27,787.439649  "
60862,Engineering," $24,454.869528  "," $44,635.902370  "," $29,827.667820  "," $27,751.463040  "
165160,Telecom," $19,594.871434  "," $30,212.098038  "," $27,130.587359  "," $27,357.565292  "
206552,Telecom, –  , –  ," $11,875.220231  "," $27,127.652564  "
124979,Telecom," $22,206.284840  "," $23,797.061696  "," $21,892.125575  "," $27,087.063187  "
94752,Engineering," $71,148.235826  "," $38,444.866837  "," $41,530.407285  "," $27,037.125857  "
202842,Telecom, –  ," $3,761.182141  "," $16,513.457858  "," $26,943.810010  "
200722,Computers, –  ," $10,224.736848  "," $45,983.204539  "," $26,864.913937  "
52320,Engineering," $9,907.987322  "," $17,790.797417  "," $21,341.266353  "," $26,846.415842  "
194851,Telecom," $1,602.197174  "," $29,400.318137  "," $34,233.807150  "," $26,736.738163  "
103762,Engineering," $26,596.473083  "," $26,596.473083  "," $26,596.473083  "," $26,652.549984  "
21618,Manufacturing," $52,960.627576  "," $32,754.250887  "," $26,596.473083  "," $26,603.173180  "
19867,Manufacturing," $28,716.714010  "," $26,756.692801  "," $26,596.473083  "," $26,596.473083  "
20807,Computers," $36,081.480351  "," $31,955.822629  "," $26,596.473083  "," $26,596.473083  "
22087,Telecom," $48,455.783190  "," $32,100.020375  "," $26,615.165384  "," $26,596.473083  "
65115,Engineering," $12,398.335796  "," $31,093.306484  "," $26,596.473083  "," $26,596.473083  "
178102,Engineering," $26,596.473083  "," $26,596.473083  "," $26,596.473083  "," $26,596.473083  "
201342,Telecom, –  ," $13,298.236542  "," $26,596.473083  "," $26,596.473083  "
207419,Engineering, –  , –  ," $4,731.238536  "," $26,584.157035  "
208480,Computers, –  , –  , –  ," $26,469.462544  "
206290,Computers, –  , –  ," $15,402.455496  "," $26,415.182045  "
204103,Manufacturing, –  ," $6,980.995867  "," $18,262.078095  "," $26,410.803952  "
205651,Computers, –  , –  ," $22,003.507852  "," $26,404.209422  "
206914,Engineering, –  , –  ," $8,801.403141  "," $26,404.209422  "
205573,Engineering, –  , –  ," $45,804.420889  "," $26,389.378290  "
190515,Telecom," $17,846.243149  "," $36,797.079871  "," $39,001.266219  "," $26,330.751110  "
3483,Manufacturing," $35,735.405762  "," $26,276.033648  "," $26,276.033648  "," $26,276.033648  "
209898,Telecom, –  , –  , –  ," $26,001.718072  "
20768,Telecom," $259,900.414530  "," $211,612.959146  "," $63,131.957852  "," $25,982.297500  "
156018,Engineering," $299,900.189448  "," $841,723.461416  "," $214,199.585104  "," $25,968.897305  "
170896,Engineering," $18,147.849786  "," $18,095.573685  "," $21,532.224720  "," $25,874.659750  "
160719,Telecom," $21,111.502632  "," $21,111.502632  "," $24,127.431580  "," $25,635.396053  "
174022,Telecom," $25,635.396053  "," $25,635.396053  "," $25,635.396053  "," $25,635.396053  "
23568,Engineering," $25,034.330839  "," $30,735.482449  "," $26,596.473083  "," $25,468.283516  "
68525,Manufacturing, –  , –  ," $12,710.764245  "," $25,421.528489  "
207303,Manufacturing, –  , –  , –  ," $25,384.068641  "
130203,Manufacturing," $13,677.237777  "," $14,179.892601  "," $13,375.644882  "," $25,328.776610  "
45371,Engineering," $73,706.790201  "," $77,287.577508  "," $38,381.465767  "," $25,117.661584  "
207366,Manufacturing, –  , –  , –  ," $25,076.192561  "
106095,Manufacturing," $336,221.076898  "," $412,421.088964  "," $313,742.396206  "," $24,923.682131  "
202204,Manufacturing, –  ," $13,825.395286  "," $33,175.218422  "," $24,887.697002  "
202022,Telecom, –  ," $11,529.866337  "," $24,833.558265  "," $24,833.558265  "
105164,Engineering," $40,217.412514  "," $22,649.626395  "," $41,866.748657  "," $24,658.360738  "
209958,Manufacturing, –  , –  , –  ," $24,594.272248  "
197131,Telecom, –  ," $24,299.990468  "," $48,599.980935  "," $24,299.990468  "
72155,Telecom," $15,393.910445  "," $44,371.248528  "," $33,009.534304  "," $24,244.447632  "
207417,Manufacturing, –  , –  , –  ," $24,193.405025  "
208790,Manufacturing, –  , –  , –  ," $24,190.263433  "
208957,Telecom, –  , –  , –  ," $24,190.263433  "
208389,Manufacturing, –  , –  , –  ," $24,081.509035  "
111341,Engineering," $36,119.933084  "," $36,164.794604  "," $33,069.349665  "," $23,975.278507  "
96853,Computers," $7,959.715559  "," $10,313.877273  "," $12,800.487286  "," $23,930.416986  "
207350,Telecom, –  , –  ," $4,335.397862  "," $23,913.803279  "
72824,Telecom," $36,413.572129  "," $18,206.786065  "," $20,878.377025  "," $23,856.473159  "
126179,Engineering," $9,506.369897  "," $9,506.369897  "," $19,012.739794  "," $23,765.924743  "
132521,Engineering," $9,506.369897  "," $19,012.739794  "," $9,506.369897  "," $23,765.924743  "
135639,Telecom," $14,259.554846  "," $9,506.369897  "," $14,259.554846  "," $23,765.924743  "
166739,Engineering," $4,753.184949  "," $4,753.184949  "," $9,506.369897  "," $23,765.924743  "
205908,Engineering, –  , –  ," $17,605.799390  "," $23,763.006832  "
206114,Computers, –  , –  ," $5,654.866776  "," $23,763.006832  "
170716,Manufacturing," $38,830.085198  "," $63,020.348631  "," $63,334.507896  "," $23,750.440461  "
208556,Engineering, –  , –  , –  ," $23,651.007871  "
209362,Computers, –  , –  , –  ," $23,651.007871  "
112212,Telecom," $16,703.219821  "," $27,052.882659  "," $25,931.962400  "," $23,629.803303  "
206103,Manufacturing, –  , –  ," $24,141.443083  "," $23,599.644014  "
7224,Telecom," $61,306.472654  "," $62,139.615184  "," $25,885.097538  "," $23,590.751185  "
52490,Computers," $19,143.051831  "," $21,559.165169  "," $19,912.106475  "," $23,449.757834  "
206508,Telecom, –  , –  ," $11,875.220231  "," $23,351.458194  "
207617,Computers, –  , –  , –  ," $23,285.265591  "
208754,Telecom, –  , –  , –  ," $23,285.265591  "
207166,Manufacturing, –  , –  ," $6,657.829453  "," $23,276.224950  "
206121,Engineering, –  , –  ," $17,530.087007  "," $23,247.785637  "
206254,Engineering, –  , –  ," $15,645.131415  "," $23,247.785637  "
206450,Manufacturing, –  , –  ," $11,875.220231  "," $23,247.785637  "
206528,Telecom, –  , –  ," $5,654.866776  "," $23,247.785637  "
206890,Engineering, –  , –  ," $9,990.264638  "," $23,247.785637  "
207304,Engineering, –  , –  ," $6,396.282643  "," $23,247.785637  "
207223,Telecom, –  , –  ," $6,220.353454  "," $23,241.502451  "
13256,Engineering," $26,624.997739  "," $31,893.448619  "," $25,173.581933  "," $23,203.803339  "
206461,Manufacturing, –  , –  ," $12,445.343183  "," $23,174.087306  "
206803,Engineering, –  , –  ," $8,582.995299  "," $23,174.087306  "
190923,Computers," $19,316.205711  "," $23,671.216176  "," $23,216.445172  "," $23,123.949374  "
206704,Computers, –  , –  ," $9,990.264638  "," $23,096.989189  "
96932,Telecom," $98,480.447390  "," $96,756.027182  "," $45,290.958986  "," $23,031.015743  "
206563,Computers, –  , –  ," $11,875.220231  "," $22,949.334334  "
136186,Computers," $52,778.756580  "," $52,827.137107  "," $47,752.208335  "," $22,939.909557  "
121588,Engineering," $80,865.537381  "," $67,864.056184  "," $68,189.525183  "," $22,939.281238  "
206120,Telecom, –  , –  ," $13,194.689145  "," $22,933.626371  "
206159,Computers, –  , –  ," $15,687.857075  "," $22,933.626371  "
206354,Telecom, –  , –  ," $15,645.131415  "," $22,933.626371  "
207293,Telecom, –  , –  ," $6,220.353454  "," $22,933.626371  "
206588,Engineering, –  , –  ," $17,886.962202  "," $22,908.014452  "
204142,Manufacturing, –  ," $7,585.563958  "," $23,675.796220  "," $22,883.360889  "
68766,Telecom," $25,423.664752  "," $56,954.905130  "," $13,118.790458  "," $22,825.969068  "
206400,Manufacturing, –  , –  ," $13,810.378473  "," $22,741.989219  "
132341,Computers," $24,188.378477  "," $30,263.716014  "," $25,748.116398  "," $22,707.745859  "
207084,Computers, –  , –  ," $3,769.911184  "," $22,632.033476  "
206739,Telecom, –  , –  ," $9,993.406231  "," $22,625.750291  "
207263,Manufacturing, –  , –  ," $4,335.397862  "," $22,622.608699  "
77819,Engineering," $22,619.467106  "," $22,619.467106  "," $22,619.467106  "," $22,619.467106  "
204269,Manufacturing, –  , –  , –  ," $22,619.467106  "
206403,Manufacturing, –  , –  ," $13,766.459008  "," $22,619.467106  "
206493,Telecom, –  , –  ," $12,503.538761  "," $22,619.467106  "
206915,Manufacturing, –  , –  ," $8,111.592232  "," $22,619.467106  "
207363,Engineering, –  , –  ," $4,335.397862  "," $22,619.467106  "
24183,Telecom," $133,454.855925  "," $200,182.283887  "," $133,454.855925  "," $22,242.475987  "
9002,Engineering," $22,090.900425  "," $25,246.743343  "," $22,090.900425  "," $22,236.554714  "
205523,Computers, –  , –  ," $25,193.311135  "," $22,149.987500  "
207244,Manufacturing, –  , –  , –  ," $22,116.812281  "
206490,Telecom, –  , –  ," $13,202.104711  "," $22,003.507852  "
206162,Engineering, –  , –  ," $15,669.070351  "," $21,918.891944  "
170361,Computers," $21,915.184865  "," $21,865.484869  "," $21,874.092833  "," $21,915.750351  "
141,Telecom," $37,949.690807  "," $13,129.034810  "," $26,335.412047  "," $21,894.170033  "
117255,Telecom," $18,134.780761  "," $21,970.728223  "," $20,923.007073  "," $21,865.484869  "
143998,Telecom," $22,794.579480  "," $24,126.614765  "," $21,865.484869  "," $21,865.484869  "
186522,Computers," $23,459.340486  "," $20,569.829227  "," $22,707.745859  "," $21,698.729131  "
144721,Computers, –  ," $21,676.989310  ", –  ," $21,676.989310  "
194863,Manufacturing," $3,769.911184  "," $7,539.822369  "," $21,676.989310  "," $21,676.989310  "
207688,Engineering, –  , –  , –  ," $21,676.989310  "
210400,Engineering, –  , –  , –  ," $21,676.989310  "
208553,Engineering, –  , –  , –  ," $21,573.316752  "
208006,Computers, –  , –  , –  ," $21,554.467196  "
208105,Manufacturing, –  , –  , –  ," $21,554.467196  "
165259,Telecom," $13,514.387506  "," $12,691.926290  "," $15,060.604881  "," $21,489.979382  "
66470,Telecom," $14,369.222141  "," $20,712.121455  "," $20,692.080699  "," $21,473.670187  "
205300,Telecom, –  , –  ," $24,640.516492  "," $21,425.661897  "
198208,Engineering, –  ," $4,970.743904  "," $8,358.759758  "," $21,419.385604  "
208899,Telecom, –  , –  , –  ," $21,284.290228  "
27227,Engineering," $42,239.743670  "," $21,119.871835  "," $21,119.871835  "," $21,119.871835  "
43464,Telecom," $19,012.739794  "," $21,119.871835  "," $21,119.871835  "," $21,119.871835  "
123127,Telecom," $4,753.184949  "," $4,753.184949  "," $9,506.369897  "," $21,119.871835  "
131708,Telecom," $4,753.184949  "," $9,506.369897  "," $19,012.739794  "," $21,119.871835  "
138709,Manufacturing," $14,259.554846  "," $30,626.241732  "," $9,506.369897  "," $21,119.871835  "
171283,Telecom, –  ," $19,012.739794  "," $21,119.871835  "," $21,119.871835  "
148761,Computers," $12,063.715790  "," $18,095.573685  "," $18,095.573685  "," $21,111.502632  "
207696,Computers, –  , –  , –  ," $21,048.670779  "
207762,Computers, –  , –  , –  ," $21,048.670779  "
12875,Telecom," $15,867.626742  "," $22,993.859911  "," $21,706.081795  "," $20,977.713249  "
208696,Computers, –  , –  , –  ," $20,860.175220  "
179522,Manufacturing," $11,846.548799  "," $18,825.816791  "," $24,529.153215  "," $20,849.440373  "
64547,Computers," $12,622.643400  "," $16,734.949479  "," $22,006.178181  "," $20,604.255654  "
208628,Manufacturing, –  , –  , –  ," $20,602.564622  "
63892,Manufacturing," $36,196.838548  "," $37,905.848867  "," $20,508.123823  "," $20,508.123823  "
103099,Telecom," $50,205.382503  "," $49,386.125682  "," $38,559.545313  "," $20,476.079880  "
193563,Engineering," $20,420.352248  "," $20,420.352248  ", –  ," $20,420.352248  "
207106,Engineering, –  , –  , –  ," $20,420.352248  "
208489,Computers, –  , –  , –  ," $20,420.352248  "
208573,Computers, –  , –  , –  ," $20,420.352248  "
208629,Telecom, –  , –  , –  ," $20,420.352248  "
208776,Engineering, –  , –  , –  ," $20,420.352248  "
170829,Engineering," $20,572.154005  "," $21,551.325604  "," $21,865.484869  "," $20,043.361130  "
208539,Engineering, –  , –  , –  ," $19,924.195781  "
86238,Manufacturing," $13,317.082445  "," $17,275.131779  "," $19,209.064745  "," $19,890.450454  "
208149,Engineering, –  , –  , –  ," $19,798.395255  "
98452,Engineering," $15,406.370373  "," $31,405.873439  "," $24,243.042189  "," $19,789.520443  "
6464,Manufacturing," $44,746.162667  "," $45,681.845816  "," $27,134.811334  "," $19,707.025236  "
117802,Engineering," $19,603.538158  "," $19,603.789486  "," $19,603.538158  "," $19,647.520456  "
16358,Telecom," $72,494.081452  "," $43,810.479517  "," $32,140.075304  "," $19,604.484617  "
109846,Telecom," $70,487.411714  "," $39,366.166569  "," $19,683.837267  "," $19,559.053206  "
191264,Telecom," $12,457.471437  "," $14,355.686676  "," $17,546.826483  "," $19,548.941782  "
59305,Telecom," $49,337.455988  "," $39,935.925812  "," $34,386.616549  "," $19,432.635518  "
101581,Engineering," $33,014.972064  "," $20,585.806110  ", –  ," $19,420.571802  "
70064,Manufacturing," $14,833.343873  "," $13,270.087369  "," $15,305.839408  "," $19,417.555873  "
141950,Telecom," $7,436.525355  "," $10,856.827909  "," $13,663.246189  "," $19,334.344463  "
196974,Engineering, –  , –  ," $12,390.324810  "," $19,314.535480  "
169967,Telecom," $9,012.145064  "," $3,862.347884  "," $3,862.347884  "," $19,311.739422  "
206854,Computers, –  , –  ," $4,806.591521  "," $19,226.366084  "
209962,Manufacturing, –  , –  , –  ," $19,169.512360  "
207372,Engineering, –  , –  ," $4,335.397862  "," $19,163.715187  "
192662,Telecom," $82,310.792087  "," $17,902.320050  "," $5,825.588924  "," $19,141.303980  "
208508,Telecom, –  , –  , –  ," $19,105.579796  "
92035,Engineering," $15,876.171794  "," $12,511.557729  "," $13,463.262850  "," $19,082.168339  "
99186,Engineering," $17,624.168911  "," $17,624.168911  "," $17,759.287539  "," $19,016.478254  "
25546,Manufacturing," $13,538.566118  "," $14,660.104139  "," $21,015.486262  "," $19,015.410123  "
128839,Telecom," $14,259.554846  "," $9,506.369897  "," $23,765.924743  "," $19,012.739794  "
170568,Engineering," $15,327.686295  "," $4,753.184949  "," $19,012.739794  "," $19,012.739794  "
205805,Telecom, –  , –  ," $3,467.980058  "," $19,006.573763  "
198088,Computers, –  ," $16,022.122533  "," $18,212.126772  "," $18,928.095738  "
208283,Engineering, –  , –  , –  ," $18,889.419163  "
204044,Manufacturing, –  ," $7,630.903294  "," $18,980.137647  "," $18,859.893110  "
65846,Computers," $9,424.777961  "," $9,424.777961  "," $9,424.777961  "," $18,849.555922  "
135825,Telecom," $28,274.333882  "," $28,274.333882  "," $9,424.777961  "," $18,849.555922  "
173942,Manufacturing," $20,420.352248  "," $36,832.032271  "," $36,832.032271  "," $18,849.555922  "
207988,Engineering, –  , –  , –  ," $18,849.555922  "
171323,Telecom," $18,155.012618  "," $19,463.171799  "," $18,188.816155  "," $18,828.193091  "
166860,Telecom," $34,123.061339  "," $25,818.484977  "," $23,774.032832  "," $18,811.105708  "
133926,Computers," $33,272.294640  "," $23,118.442879  "," $24,814.247209  "," $18,783.188636  "
208267,Telecom, –  , –  , –  ," $18,780.440883  "
147880,Telecom," $25,414.604922  "," $30,190.454074  "," $28,125.799382  "," $18,751.601063  "
136322,Computers," $23,765.924743  "," $23,765.924743  "," $19,372.214578  "," $18,749.251186  "
35339,Telecom," $15,134.936768  "," $19,206.440847  "," $19,890.051408  "," $18,688.706378  "
164098,Telecom," $18,134.780761  "," $18,095.573685  "," $18,095.573685  "," $18,655.028504  "
206645,Computers, –  , –  ," $9,540.225300  "," $18,622.212322  "
164238,Engineering," $18,448.688699  "," $24,885.623551  "," $20,386.674375  "," $18,598.417005  "
198844,Telecom, –  , –  ," $1,548.790601  "," $18,585.487215  "
205504,Engineering, –  , –  ," $15,487.906012  "," $18,585.487215  "
205722,Telecom, –  , –  ," $12,394.208924  "," $18,585.487215  "
206340,Manufacturing, –  , –  ," $10,841.534209  "," $18,585.487215  "
206523,Computers, –  , –  ," $9,292.743607  "," $18,585.487215  "
206583,Telecom, –  , –  ," $13,521.573117  "," $18,585.487215  "
206788,Manufacturing, –  , –  ," $6,343.292816  "," $18,585.487215  "
206843,Computers, –  , –  ," $6,195.162405  "," $18,585.487215  "
207067,Engineering, –  , –  ," $4,646.371804  "," $18,585.487215  "
207351,Telecom, –  , –  ," $3,097.581202  "," $18,585.487215  "
138305,Computers," $18,514.575466  "," $18,545.407398  "," $18,553.115381  "," $18,553.115381  "
54960,Telecom," $16,291.042864  "," $21,599.077812  "," $24,775.856303  "," $18,552.989575  "
208541,Telecom, –  , –  , –  ," $18,519.688693  "
206249,Computers, –  , –  ," $12,332.773000  "," $18,499.159500  "
195067,Telecom," $3,769.911184  "," $25,316.901390  "," $23,463.675884  "," $18,481.863917  "
138281,Telecom," $36,906.879784  ", –  ," $18,453.439892  "," $18,453.439892  "
142202,Telecom," $18,634.293993  "," $18,248.757742  "," $18,615.067446  "," $18,448.563035  "
150139,Telecom," $18,148.603769  "," $18,268.738272  "," $18,675.009034  "," $18,441.902859  "
207587,Telecom, –  , –  , –  ," $18,439.201758  "
198422,Telecom, –  ," $16,235.248179  "," $18,515.164799  "," $18,395.281624  "
191109,Telecom," $16,150.236682  "," $18,098.086959  "," $18,257.240043  "," $18,379.071006  "
205909,Engineering, –  , –  ," $16,255.228708  "," $18,371.971006  "
76632,Manufacturing," $11,808.630147  "," $9,249.579750  "," $9,627.270923  "," $18,344.999837  "
140218,Computers," $19,074.870947  "," $18,248.506415  "," $18,259.250662  "," $18,343.256849  "
122190,Engineering," $15,376.211084  "," $18,538.475417  "," $18,148.855096  "," $18,305.369242  "
209214,Telecom, –  , –  , –  ," $18,290.352429  "
83222,Computers," $22,846.461982  "," $23,980.306300  "," $18,861.434706  "," $18,121.468326  "
151898,Telecom," $18,095.573685  "," $18,292.048889  "," $18,095.573685  "," $18,115.554214  "
200583,Manufacturing, –  ," $11,498.229112  "," $18,121.837399  "," $18,114.423241  "
195646,Engineering, –  ," $19,666.370011  "," $18,122.214390  "," $18,108.894038  "
196975,Engineering, –  ," $12,063.715790  "," $18,102.233861  "," $18,108.894038  "
143039,Manufacturing," $18,147.849786  "," $18,108.894038  "," $18,095.573685  "," $18,102.233861  "
166801,Engineering," $18,095.573685  "," $18,095.573685  "," $18,328.679860  "," $18,102.233861  "
175122,Telecom," $18,108.642710  "," $18,095.573685  "," $16,587.609211  "," $18,102.233861  "
180022,Telecom," $18,121.711736  "," $18,723.892215  "," $18,095.573685  "," $18,102.233861  "
194762,Telecom," $5,466.371217  "," $18,723.892215  "," $18,095.573685  "," $18,102.233861  "
111673,Manufacturing," $15,798.441136  "," $38,893.545370  "," $20,118.256699  "," $18,101.856870  "
68490,Telecom," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
71447,Engineering," $18,201.633853  "," $18,235.437390  "," $18,168.835625  "," $18,095.573685  "
80904,Manufacturing, –  ," $1,507.964474  "," $18,095.573685  "," $18,095.573685  "
145920,Manufacturing," $18,265.471015  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
153488,Engineering," $18,108.642710  "," $18,115.554214  "," $18,095.573685  "," $18,095.573685  "
153823,Telecom," $18,134.780761  "," $18,723.892215  "," $18,095.573685  "," $18,095.573685  "
163705,Engineering," $18,187.056863  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
166700,Computers," $18,141.692265  "," $18,095.573685  "," $18,115.554214  "," $18,095.573685  "
168889,Telecom," $18,134.780761  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
169462,Engineering," $18,148.603769  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
169635,Engineering," $18,187.308190  "," $18,108.894038  "," $19,011.347943  "," $18,095.573685  "
170264,Engineering," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
170433,Engineering," $18,147.849786  "," $18,723.892215  "," $18,108.894038  "," $18,095.573685  "
170505,Computers," $16,744.437516  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
171266,Engineering," $18,121.711736  "," $18,723.892215  "," $18,095.573685  "," $18,095.573685  "
171285,Computers," $20,313.161107  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
178722,Engineering," $18,464.962149  "," $22,434.678626  "," $18,102.233861  "," $18,095.573685  "
181702,Engineering," $18,200.125888  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
188164,Telecom," $11,524.367163  "," $19,580.793028  "," $18,588.426740  "," $18,095.573685  "
190682,Engineering," $17,543.156032  "," $18,723.892215  "," $18,095.573685  "," $18,095.573685  "
191415,Engineering," $14,540.296110  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
192743,Engineering," $11,498.229112  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
193207,Engineering," $8,482.300165  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
194420,Telecom," $6,974.335691  "," $18,095.573685  "," $18,095.573685  "," $18,095.573685  "
195002,Engineering," $5,466.371217  "," $18,551.795770  "," $18,305.369242  "," $18,095.573685  "
195229,Engineering, –  ," $19,038.051481  "," $18,095.573685  "," $18,095.573685  "
195444,Manufacturing, –  ," $6,974.335691  "," $18,095.573685  "," $18,095.573685  "
196005,Manufacturing, –  ," $19,038.051481  "," $18,095.573685  "," $18,095.573685  "
196582,Computers, –  ," $19,038.051481  "," $18,095.573685  "," $18,095.573685  "
197141,Engineering, –  ," $16,042.103063  "," $18,155.515273  "," $18,095.573685  "
199302,Computers, –  ," $13,006.193586  "," $18,095.573685  "," $18,095.573685  "
200763,Computers, –  ," $3,769.911184  "," $13,571.680264  "," $18,095.573685  "
204496,Engineering, –  ," $3,958.406744  "," $18,095.573685  "," $18,095.573685  "
205402,Engineering, –  , –  ," $20,310.145178  "," $18,095.573685  "
205596,Telecom, –  , –  ," $17,556.727713  "," $18,095.573685  "
205688,Engineering, –  , –  ," $19,208.451466  "," $18,095.573685  "
205783,Computers, –  , –  ," $16,022.122533  "," $18,095.573685  "
205931,Manufacturing, –  , –  ," $17,234.274643  "," $18,095.573685  "
191602,Computers," $13,552.597481  "," $19,995.517830  "," $21,259.602849  "," $18,045.061253  "
209852,Telecom, –  , –  , –  ," $18,024.290127  "
32104,Telecom," $24,808.421037  "," $24,834.056192  "," $20,463.262302  "," $17,931.790768  "
171067,Telecom," $72,269.448731  "," $71,739.399218  "," $71,792.869125  "," $17,925.927681  "
101633,Engineering," $32,991.376069  "," $19,469.900055  "," $37,226.517265  "," $17,912.564402  "
108798,Telecom," $34,243.359924  "," $17,907.078125  ", –  ," $17,907.078125  "
207502,Manufacturing, –  , –  ," $20,420.352248  "," $17,907.078125  "
145382,Telecom," $17,202.104734  "," $17,213.414468  "," $17,052.250764  "," $17,841.104680  "
18066,Telecom," $38,978.786907  "," $38,096.267573  "," $26,596.473083  "," $17,730.982055  "
182242,Telecom," $28,247.667487  "," $24,291.078314  "," $15,457.373723  "," $17,686.720922  "
10396,Computers," $18,168.915950  "," $18,649.575102  "," $18,265.047780  "," $17,624.168911  "
95675,Manufacturing," $17,624.168911  "," $17,624.168911  "," $17,624.168911  "," $17,624.168911  "
206284,Telecom, –  , –  ," $16,849.239544  "," $17,602.806282  "
109744,Manufacturing," $17,363.544837  "," $15,534.903796  "," $16,115.967304  "," $17,598.533756  "
